"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R660-A_Gain","R660-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B695-A_Gain","B695-H_Gain","V450-A_Gain","V450-H_Gain","V530-A_Gain","V530-H_Gain","V710-A_Gain","V710-H_Gain","Y590-A_Gain","Y590-H_Gain","Y610-A_Gain","Y610-H_Gain","Y670-A_Gain","Y670-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A-% rCV","FSC-H-% rCV","FSC-W-% rCV","SSC-A-% rCV","SSC-H-% rCV","SSC-W-% rCV","R660-A-% rCV","R660-H-% rCV","R780-A-% rCV","R780-H-% rCV","B530-A-% rCV","B530-H-% rCV","B695-A-% rCV","B695-H-% rCV","V450-A-% rCV","V450-H-% rCV","V530-A-% rCV","V530-H-% rCV","V710-A-% rCV","V710-H-% rCV","Y590-A-% rCV","Y590-H-% rCV","Y610-A-% rCV","Y610-H-% rCV","Y670-A-% rCV","Y670-H-% rCV","Y780-A-% rCV","Y780-H-% rCV","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R660-A","R660-H","R780-A","R780-H","B530-A","B530-H","B695-A","B695-H","V450-A","V450-H","V530-A","V530-H","V710-A","V710-H","Y590-A","Y590-H","Y610-A","Y610-H","Y670-A","Y670-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","Yellow_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","Yellow_AreaScalingFactor"
"13-AUG-2021",2021-08-13 09:32:08,"2021-08-13","9H 32M 8S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,5.9,2.04,4.91,9.73,2.11,8.63,6.38,NA,5.7,NA,6.04,NA,5.85,NA,8.95,NA,8.97,NA,8.15,NA,7.1,NA,6.11,NA,4.52,NA,4.75,NA,41826.9453125,60926.55859375,44899,87169.59765625,61161.234375,93062.5,8714.2001953125,NA,6846.3251953125,NA,8560.6396484375,NA,7852.47973632812,NA,9424.3095703125,NA,9329.3701171875,NA,8599.64501953125,NA,8857.48486328125,NA,8964.5849609375,NA,8280.40478515625,NA,6902.27978515625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10-AUG-2021",2021-08-10 09:38:29,"2021-08-10","9H 38M 29S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,5.56,1.95,4.66,9.43,1.98,8.42,5.94,NA,5.42,NA,5.69,NA,5.47,NA,8,NA,7.63,NA,8.23,NA,5.71,NA,4.95,NA,3.9,NA,4.74,NA,42970.076171875,61308.943359375,45874.5,89423.359375,61598.234375,94905,9287.1005859375,NA,7316.37524414062,NA,8814.07958984375,NA,7996.7998046875,NA,9453.599609375,NA,9404.615234375,NA,8682.9697265625,NA,9052.4697265625,NA,9096.2548828125,NA,8383.41015625,NA,6890.93994140625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09-AUG-2021",2021-08-09 09:42:42,"2021-08-09","9H 42M 42S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,5.39,2.01,4.53,9.85,2.06,8.8,6.07,NA,5.68,NA,6.19,NA,6.04,NA,8.36,NA,8.08,NA,8.22,NA,6.99,NA,5.91,NA,4.48,NA,4.65,NA,41159,60172.31640625,44711,85641.6015625,60463.65625,92737,8704.8505859375,NA,6831.4501953125,NA,8509.439453125,NA,7724.15966796875,NA,9416.2294921875,NA,9287.9599609375,NA,8447.6396484375,NA,8836.3798828125,NA,8983.7998046875,NA,8269.3798828125,NA,6993.6298828125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05-AUG-2021",2021-08-05 08:48:49,"2021-08-05","8H 48M 49S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,4.74,1.97,4.03,8.61,2,7.76,5.37,NA,5.5,NA,4.89,NA,5.08,NA,7.19,NA,6.68,NA,7.69,NA,4.77,NA,4.12,NA,3.47,NA,4.95,NA,44579.306640625,62758.5078125,46434.5,92004.48046875,62767.630859375,95858,9802.2001953125,NA,6859.0751953125,NA,9176.31982421875,NA,8031.03979492188,NA,9983.3447265625,NA,9993.9501953125,NA,8876.8896484375,NA,9395.5048828125,NA,9392.98486328125,NA,8512.5595703125,NA,6294.64501953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04-AUG-2021",2021-08-04 13:33:44,"2021-08-04","13H 33M 44S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,5.46,1.86,4.57,9.12,1.89,8.07,5.75,NA,5.59,NA,5.81,NA,5.86,NA,7.58,NA,7.14,NA,7.8,NA,6.91,NA,6.05,NA,4.45,NA,4.61,NA,42811.28515625,60913.296875,45891,87849.28125,61080.9375,94022.5,9351.275390625,NA,6510.150390625,NA,8710.7197265625,NA,7735.0400390625,NA,9773.2646484375,NA,9710.1396484375,NA,8573.8896484375,NA,8989.78466796875,NA,9106.96533203125,NA,8199.13525390625,NA,6229.43994140625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03-AUG-2021",2021-08-03 11:28:46,"2021-08-03","11H 28M 46S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,6.2,1.85,5.16,9.83,1.82,8.83,6.05,7.1,5.88,7.01,6.19,5.46,6.2,6.19,8.72,9.95,8.11,9.07,8.61,9.04,8.72,9,7.8,8.34,5.58,6.58,4.79,6.23,40998.05078125,62339.125,43067,84787.84375,62039.58203125,89293,9646.8896484375,9912,7204.7099609375,7357,8751.599609375,9103,7864.2001953125,8122,9286.259765625,9419,9759.1201171875,9868,8618.0400390625,7950,8586.3603515625,9060,8733.919921875,9207,8272.2001953125,8654,7149.52001953125,7754,NA,NA,NA,NA,NA,NA,NA,NA
"02-AUG-2021",2021-08-02 12:30:54,"2021-08-02","12H 30M 54S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,6.87,2.1,5.52,10.82,2.13,9.43,6.79,NA,6.25,NA,7.34,NA,6.72,NA,9.06,NA,9.04,NA,8.26,NA,10.91,NA,9.84,NA,7.18,NA,5.63,NA,41898.046875,60913.736328125,45042.5,86239.03515625,61067.322265625,92304,8438.7998046875,NA,6626.17504882812,NA,8537.27978515625,NA,7796.7998046875,NA,9526.8251953125,NA,9384.4150390625,NA,8430.4697265625,NA,8511.9296875,NA,8673.83984375,NA,8073.44995117188,NA,6804,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30-JUL-2021",2021-07-30 09:45:39,"2021-07-30","9H 45M 39S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,3.89,1.84,3.79,8.06,1.88,7.47,4.66,NA,4.52,NA,4.78,NA,4.88,NA,6.26,NA,5.43,NA,7.22,NA,4.38,NA,3.78,NA,3.2,NA,4.67,NA,42917.54296875,60427.4140625,46408,88710.3984375,60776.2109375,95547,9269.25,NA,7219.900390625,NA,8769.919921875,NA,7925.759765625,NA,9782.8603515625,NA,9686.91015625,NA,8751.650390625,NA,9129.9599609375,NA,9239.580078125,NA,8464.0498046875,NA,7057.89013671875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29-JUL-2021",2021-07-29 13:49:35,"2021-07-29","13H 49M 35S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,6.65,2.17,5.51,11.28,2.1,10.03,6.54,NA,6.04,NA,7.12,NA,6.75,NA,8.79,NA,8.38,NA,8.06,NA,10.84,NA,9.46,NA,6.95,NA,5.9,NA,43326.76171875,60027.671875,47191.5,87598.078125,59991.8125,95333.5,8466.8505859375,NA,6680.150390625,NA,8725.11962890625,NA,7931.19995117188,NA,9629.33984375,NA,9474.8095703125,NA,8312.2998046875,NA,8523.89990234375,NA,8704.39501953125,NA,8121.9599609375,NA,6798.64501953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28-JUL-2021",2021-07-28 09:37:15,"2021-07-28","9H 37M 15S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,5.58,2.02,4.68,9.74,2.08,8.73,5.94,NA,5.63,NA,6.28,NA,5.63,NA,8.09,NA,7.72,NA,8.22,NA,6.71,NA,5.7,NA,4.43,NA,4.89,NA,43389.171875,61920.796875,45775,89484.796875,61792.34765625,94848,8672.5498046875,NA,6653.80029296875,NA,8842.8798828125,NA,7970.56005859375,NA,9767.7099609375,NA,9723.26953125,NA,8814.26953125,NA,8925.83984375,NA,9006.4794921875,NA,8237.25,NA,6660.98974609375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27-JUL-2021",2021-07-27 11:36:47,"2021-07-27","11H 36M 47S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,6.54,3.36,7.94,9.84,1.9,8.87,6.16,NA,5.84,NA,6.4,NA,6.39,NA,8.95,NA,8.83,NA,8.24,NA,8.93,NA,7.72,NA,5.54,NA,5.18,NA,43803.921875,60418.716796875,47644,88049.6015625,60838.763671875,94636,9219.9501953125,NA,7168.900390625,NA,8692.15966796875,NA,7925.759765625,NA,9636.41015625,NA,9510.16015625,NA,8554.7001953125,NA,8671.9501953125,NA,8831.33984375,NA,8169.83984375,NA,6740.3701171875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26-JUL-2021",2021-07-26 11:32:07,"2021-07-26","11H 32M 7S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,7.47,2.16,6.15,11.61,2.19,10.22,7.49,NA,7.02,NA,8.06,NA,7.68,NA,10.05,NA,9.84,NA,8.98,NA,11.89,NA,10.96,NA,8.06,NA,6.58,NA,41872.37109375,60140.634765625,45571.5,85425.59765625,60304.70703125,92468.5,8385.67529296875,NA,6560.72534179688,NA,8543.03955078125,NA,7805.759765625,NA,9396.53515625,NA,9258.669921875,NA,8357.75,NA,8424.044921875,NA,8574.2998046875,NA,7975.169921875,NA,6661.6201171875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-JUL-2021",2021-07-23 09:46:03,"2021-07-23","9H 46M 3S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,6.05,2.04,5.1,10.31,2.08,9.18,6.39,NA,5.8,NA,6.17,NA,5.78,NA,6.98,NA,6.77,NA,8.13,NA,7.42,NA,6.67,NA,4.78,NA,5.26,NA,44332.4296875,61945.296875,46787,90113.28125,61869.29296875,95182,9404.400390625,NA,7366.9501953125,NA,8929.2802734375,NA,8073.599609375,NA,9827.2998046875,NA,9747.509765625,NA,8711.25,NA,8940.9599609375,NA,9029.7900390625,NA,8301.509765625,NA,6840.5400390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22-JUL-2021",2021-07-22 10:27:11,"2021-07-22","10H 27M 11S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,5.53,1.87,4.69,9.4,1.86,8.34,5.85,NA,5.92,NA,5.96,NA,5.96,NA,7.23,NA,6.78,NA,7.99,NA,7.14,NA,6.22,NA,4.59,NA,4.96,NA,43964.6875,61724.85546875,46666,89456.95703125,61663.134765625,94888,8779.22509765625,NA,6367.77514648438,NA,8923.19970703125,NA,7962.8798828125,NA,9759.6298828125,NA,9656.10498046875,NA,8675.900390625,NA,8832.599609375,NA,8945.3701171875,NA,8096.44482421875,NA,6256.21484375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21-JUL-2021",2021-07-21 11:26:16,"2021-07-21","11H 26M 16S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,5.57,1.79,4.63,9.52,1.76,8.46,5.85,7.01,6.02,7.25,6.04,5.24,6.04,5.78,7.24,8.52,7.06,8,7.75,8.42,7.56,8.39,6.6,7.24,4.73,6.18,4.8,6.18,42780.5,62263.25,44963,85867.6796875,61802.28515625,90853,9373.4697265625,9683,6843.8701171875,7014,8957.6396484375,9371,7998.83984375,8308,9156.3896484375,9310,9603.7197265625,9727,8538.1201171875,7907,8863.1201171875,9335,9010,9478,8438.1201171875,8811,7165.83984375,7793,NA,NA,NA,NA,NA,NA,NA,NA
"20-JUL-2021",2021-07-20 09:30:51,"2021-07-20","9H 30M 51S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,6.9,3.27,7.21,11.94,3.6,11.85,7.61,9.05,9.2,9.93,7.37,7.33,7.99,8.38,10.84,12.28,9.66,10.4,9.69,10.56,11.38,10.92,11.2,10.4,10.94,9.86,12.58,12.42,44987.1015625,64357.3984375,45455,91955.0390625,63958.15625,93644,10582.4697265625,10727,8075.18994140625,8124,9217.400390625,9308,8115.80029296875,8188,9183.0302734375,9154,9781.3203125,9734,8811.1796875,8000,8931.7998046875,9300,8937.240234375,9309,8466.6796875,8825,7310.68017578125,7722,NA,NA,NA,NA,NA,NA,NA,NA
"15-JUL-2021",2021-07-15 11:19:28,"2021-07-15","11H 19M 28S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,5.6,2.57,5.13,11.42,2.59,10.42,6.59,NA,6.12,NA,6.43,NA,5.95,NA,7.83,NA,7.4,NA,8.19,NA,7.06,NA,6.39,NA,5.37,NA,6.62,NA,44405.111328125,62325.5703125,46388.5,90992.95703125,62094.296875,95468,9718.0498046875,NA,6834,NA,9059.83984375,NA,7947.83984375,NA,9642.974609375,NA,9586.919921875,NA,8551.669921875,NA,9109.169921875,NA,9175.9501953125,NA,8181.4951171875,NA,6199.51513671875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13-JUL-2021",2021-07-13 10:36:05,"2021-07-13","10H 36M 5S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,5.95,1.91,4.95,9.65,1.88,8.55,6.4,7.5,6.05,7.08,6.77,5.98,6.63,6.28,7.91,9.16,7.35,8.08,8.05,8.38,9.07,9.43,8.13,8.53,6.02,7.12,5.36,6.35,42791.55078125,62560.0390625,44742,86459.9609375,61992.09765625,91169,9806.849609375,10048,7404.66015625,7537,8930.4404296875,9301,8047.1201171875,8332,9024.2998046875,9145,9466.080078125,9580,8488.169921875,7818,8517.6796875,8928,8671.3603515625,9074,8174.2802734375,8513,7034.60009765625,7615,NA,NA,NA,NA,NA,NA,NA,NA
"12-JUL-2021",2021-07-12 10:35:45,"2021-07-12","10H 35M 45S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,5.89,1.91,5.06,10.39,1.97,9.4,6.62,NA,5.73,NA,6.72,NA,6.13,NA,8.38,NA,7.39,NA,8.27,NA,7.02,NA,6.34,NA,4.47,NA,4.93,NA,44215.51171875,61644.087890625,46954,89886.71875,61514.798828125,95712.5,8895.25,NA,6978.5,NA,8904.9599609375,NA,8076.7998046875,NA,9508.1396484375,NA,9420.77490234375,NA,8587.52490234375,NA,9143.189453125,NA,9249.34521484375,NA,8456.17529296875,NA,7038.35986328125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09-JUL-2021",2021-07-09 09:29:00,"2021-07-09","9H 29M 0S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,5.24,1.93,4.53,9.49,1.93,8.64,5.88,NA,5.54,NA,6.09,NA,6.04,NA,7.31,NA,6.87,NA,7.99,NA,7.39,NA,6.52,NA,4.71,NA,4.47,NA,44610.51171875,61274.80078125,47630,89896.3203125,61218.62890625,96173,9412.0498046875,NA,7388.2001953125,NA,8956.16015625,NA,8091.52001953125,NA,9547.5302734375,NA,9441.4794921875,NA,8547.6298828125,NA,9034.2001953125,NA,9152.009765625,NA,8435.7001953125,NA,6911.72998046875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08-JUL-2021",2021-07-08 13:46:02,"2021-07-08","13H 46M 2S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,6.06,1.95,5.09,10.53,1.94,9.42,6.54,NA,5.88,NA,6.51,NA,6.23,NA,8.66,NA,8.27,NA,8.72,NA,7.89,NA,7.15,NA,5.17,NA,5.01,NA,44178.3828125,61915.94921875,46686,87953.28125,61794.01171875,93116,9304.9501953125,NA,7302.35009765625,NA,8805.1201171875,NA,7992.31982421875,NA,9394.009765625,NA,9269.7802734375,NA,8513.2900390625,NA,8944.1103515625,NA,9024.1201171875,NA,8350.650390625,NA,6970.94970703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-JUL-2021",2021-07-02 10:20:14,"2021-07-02","10H 20M 14S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,5.37,1.89,4.57,9.78,2,8.78,5.93,NA,5.66,NA,6.55,NA,5.8,NA,7,NA,6.58,NA,8.03,NA,6.97,NA,6.16,NA,4.49,NA,4.76,NA,44942.70703125,62045.83203125,47431.5,90207.03515625,61966.974609375,95011.5,9253.10009765625,NA,7264.10009765625,NA,9101.759765625,NA,8262.3994140625,NA,9630.85498046875,NA,9531.3701171875,NA,8734.4794921875,NA,8961.1201171875,NA,9073.8896484375,NA,8421.2099609375,NA,7001.5048828125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-JUL-2021",2021-07-01 13:38:12,"2021-07-01","13H 38M 12S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,5.81,1.93,4.76,9.69,1.85,8.76,6.3,7.16,6.16,7.29,6.57,5.66,6.18,6.14,7.35,8.65,6.91,7.65,7.89,8.55,7.54,8.07,6.86,6.99,4.96,6.19,5.14,6.29,44167.27734375,63505.107421875,45493.5,86683,62786.65625,90322.5,9121.4404296875,9259,6167.76025390625,6212,9102.8203125,9346.5,7932.2001953125,8095.5,9244.63525390625,9410,9671.4296875,9817.5,8386.0498046875,7735,8742.080078125,9020,8850.2001953125,9144,8097.43994140625,8330,6395.39990234375,6840,NA,NA,NA,NA,NA,NA,NA,NA
"30-JUN-2021",2021-06-30 11:30:37,"2021-06-30","11H 30M 37S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,5.78,1.96,4.83,9.9,2.01,8.85,6.09,NA,5.58,NA,6.59,NA,6.05,NA,7.82,NA,7.07,NA,8.21,NA,7.41,NA,6.64,NA,4.8,NA,4.79,NA,44046.453125,61681.44921875,46700,88000.640625,61650.7890625,93171,8665.75,NA,6638.5,NA,8851.83984375,NA,7917.43994140625,NA,9475.8203125,NA,9359.669921875,NA,8423.400390625,NA,8825.669921875,NA,8903.7900390625,NA,8127,NA,6613.73974609375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28-JUN-2021",2021-06-28 09:09:48,"2021-06-28","9H 9M 48S","Unknown","FACSAriaII","1","Administrator",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,5.23,2,4.57,9.72,2.06,8.98,7.02,7.52,6.59,6.93,5.55,5.05,5.64,5.91,8.19,9.38,7.5,8.43,8.48,8.87,5.02,6.14,4.55,5.23,4.04,4.8,5.37,6.37,46401.5,64991.41015625,46635,91657.203125,64276.6484375,93226,9607.830078125,9822,7426.97998046875,7615,9486,9540,8459.8798828125,8482,9479.400390625,9294,10032.1796875,9831,9039.83984375,8003,9303.759765625,9513,9307.83984375,9555,8853.599609375,9074,7714.60009765625,8194,-55.95,0,25.04,-22.91,0.93,0.68,1.11,0.68
"24-JUN-2021",2021-06-24 11:27:34,"2021-06-24","11H 27M 34S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,4.75,2.27,4.46,9.73,2.25,8.74,6.13,NA,6.06,NA,5.02,NA,5.2,NA,7.35,NA,6.38,NA,7.95,NA,5.16,NA,4.86,NA,5.01,NA,6.94,NA,48645.83203125,62551.84765625,50809,96254.71875,62193.5625,100950,9330.4501953125,NA,6732.85009765625,NA,9674.240234375,NA,8364.16015625,NA,10144.439453125,NA,10156.5595703125,NA,9035.4599609375,NA,9534.419921875,NA,9445.58984375,NA,8600.759765625,NA,6459.39013671875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-JUN-2021",2021-06-23 12:23:07,"2021-06-23","12H 23M 7S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,6.16,1.89,5.43,10.01,2,9.05,6.26,NA,5.63,NA,6.31,NA,6.11,NA,8.09,NA,7.51,NA,8.11,NA,7.83,NA,6.76,NA,4.97,NA,4.71,NA,45118.48046875,61005.455078125,48489,88026.234375,60974.494140625,94471,9343.2001953125,NA,7279.400390625,NA,8833.2802734375,NA,8022.39990234375,NA,9711.6552734375,NA,9606.615234375,NA,8664.28515625,NA,8946,NA,9060.0302734375,NA,8416.7998046875,NA,6967.169921875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22-JUN-2021",2021-06-22 10:29:59,"2021-06-22","10H 29M 59S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,6.19,2.02,5.26,10.43,2.1,9.24,6.78,NA,5.8,NA,6.82,NA,6.32,NA,8.87,NA,8.32,NA,8.08,NA,7.26,NA,6.39,NA,4.91,NA,5.11,NA,45899.79296875,62889.7578125,47754,90422.3984375,62652.171875,94386,9437.5498046875,NA,7542.05029296875,NA,9072.6396484375,NA,8142.7197265625,NA,9435.419921875,NA,9487.939453125,NA,8752.66015625,NA,8989.4697265625,NA,9117.990234375,NA,8365.76953125,NA,6994.89013671875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18-JUN-2021",2021-06-18 08:27:58,"2021-06-18","8H 27M 58S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,4.11,1.95,3.59,8.64,2.07,7.95,5.28,6.5,5.33,6.42,4.66,4.64,4.97,5.58,6.38,7.77,5.72,7,7.74,8.39,4.39,5.7,3.93,4.85,3.74,4.91,5.12,6.82,48440.2265625,66187.2109375,47834.5,93565.9609375,65242.74609375,93719.5,10868.4453125,10769,8427.66015625,8312,9816.14013671875,9751,8658.10009765625,8560,9779.6552734375,9820.5,10348.5302734375,10371,9257.955078125,8379,9577.7998046875,9580,9503.6796875,9516,9175.919921875,9210,8019.240234375,8284,NA,NA,NA,NA,NA,NA,NA,NA
"10-JUN-2021",2021-06-10 13:30:32,"2021-06-10","13H 30M 32S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,5.85,2.08,4.82,10.09,2.15,8.8,6.55,NA,5.29,NA,6.44,NA,5.59,NA,8.12,NA,7.83,NA,8.19,NA,5.95,NA,5.33,NA,4.08,NA,4.69,NA,47396.83984375,63531.0546875,48741,93730.875,63208.408203125,96784.5,9196.150390625,NA,8975.150390625,NA,8635.83984375,NA,8692.4794921875,NA,9590.455078125,NA,9405.1201171875,NA,9183.4248046875,NA,9025.06494140625,NA,9077.0400390625,NA,8920.169921875,NA,8339.3095703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09-JUN-2021",2021-06-09 10:23:36,"2021-06-09","10H 23M 36S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,5.81,2.04,4.93,10.66,2.17,9.56,6.61,NA,5.52,NA,6.36,NA,5.84,NA,8.28,NA,7.87,NA,8.69,NA,5.89,NA,5.27,NA,4.32,NA,4.98,NA,47682.8203125,63822.80078125,48843,94522.234375,63240.640625,97515,8524.650390625,NA,8307.900390625,NA,8745.599609375,NA,8751.359375,NA,9599.0400390625,NA,9413.2001953125,NA,9082.9296875,NA,9062.5498046875,NA,9118.6201171875,NA,8983.169921875,NA,8418.689453125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08-JUN-2021",2021-06-08 09:09:15,"2021-06-08","9H 9M 15S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,4.49,2.06,4.06,9.31,2.12,8.28,5.69,NA,5.24,NA,5.05,NA,4.91,NA,7.22,NA,6.94,NA,8.05,NA,4.5,NA,4.04,NA,3.85,NA,5.36,NA,48635.955078125,64247.970703125,49386,94049.91796875,63638.962890625,96493,9153.650390625,NA,9105.625,NA,8755.83984375,NA,8778.240234375,NA,9774.27490234375,NA,9660.650390625,NA,9369.2646484375,NA,9368.7294921875,NA,9384.4794921875,NA,9311.71533203125,NA,8791.3349609375,NA,NA,NA,NA,NA,NA,NA,NA,NA
